id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target
92142,23,admin.,single,secondary,no,749,no,no,cellular,9,jul,315,4,-1,0,unknown,0
50034,57,technician,divorced,secondary,no,3105,yes,no,unknown,14,may,173,11,-1,0,unknown,0
17042,33,services,married,secondary,no,790,yes,no,unknown,5,may,391,1,-1,0,unknown,0
71693,58,management,married,tertiary,no,2764,no,no,cellular,17,nov,235,1,-1,0,unknown,0
23793,34,technician,married,tertiary,no,1806,yes,no,cellular,17,apr,160,2,-1,0,unknown,0
87035,47,admin.,married,unknown,no,66,no,no,cellular,26,feb,297,1,203,1,success,0
93233,31,entrepreneur,single,tertiary,no,150,yes,no,unknown,23,may,83,2,-1,0,unknown,0
74829,22,technician,single,secondary,no,356,yes,no,unknown,27,may,518,2,-1,0,unknown,0
95428,33,technician,single,secondary,no,177,yes,no,unknown,23,may,293,1,-1,0,unknown,0
48843,49,admin.,married,primary,no,305,yes,yes,unknown,26,may,232,1,-1,0,unknown,0
36352,32,technician,married,secondary,no,1308,yes,no,cellular,21,nov,274,3,-1,0,unknown,0
17459,46,self-employed,divorced,tertiary,no,8717,yes,no,unknown,15,may,343,5,-1,0,unknown,0
19257,34,technician,married,secondary,no,545,yes,no,cellular,25,aug,96,4,-1,0,unknown,0
19795,27,admin.,single,secondary,no,18188,yes,no,unknown,12,jun,541,17,-1,0,unknown,1
45878,36,technician,married,secondary,no,145,yes,yes,cellular,5,feb,267,2,-1,0,unknown,0
75053,49,services,married,secondary,no,400,no,no,cellular,21,aug,151,3,-1,0,unknown,0
48338,28,unemployed,married,secondary,no,1,no,no,cellular,20,apr,128,1,-1,0,unknown,0
42214,47,blue-collar,married,secondary,no,303,no,no,unknown,11,jun,261,1,-1,0,unknown,0
36825,36,blue-collar,single,secondary,no,275,yes,no,cellular,17,apr,89,1,332,2,failure,0
53153,41,entrepreneur,single,tertiary,no,791,yes,no,cellular,5,feb,215,1,80,1,other,0
35376,34,services,single,secondary,no,84,yes,no,unknown,23,may,299,1,-1,0,unknown,0
81692,20,student,single,tertiary,no,2764,yes,no,unknown,29,may,139,2,-1,0,unknown,0
73058,25,services,single,secondary,no,-141,yes,no,cellular,18,may,113,2,348,2,failure,0
29746,59,unemployed,divorced,secondary,no,7469,no,no,cellular,22,feb,287,1,130,1,failure,0
05066,24,services,single,secondary,yes,-122,yes,no,unknown,13,may,1000,1,-1,0,unknown,1
43844,27,technician,single,secondary,no,648,yes,no,unknown,28,may,198,3,-1,0,unknown,0
23763,27,technician,single,tertiary,no,372,yes,yes,cellular,25,jul,728,2,-1,0,unknown,1
56988,38,services,married,secondary,no,3039,yes,yes,cellular,11,may,146,2,-1,0,unknown,0
44580,38,services,married,secondary,no,3165,yes,no,unknown,12,may,152,2,-1,0,unknown,0
46178,30,management,single,tertiary,no,4889,no,no,cellular,11,aug,545,2,-1,0,unknown,1
14462,34,self-employed,single,secondary,no,296,no,no,cellular,27,aug,609,13,-1,0,unknown,1
20104,60,admin.,married,secondary,no,106,no,no,cellular,24,feb,137,1,187,4,success,1
48208,50,blue-collar,married,secondary,no,26,yes,no,cellular,7,may,245,5,366,2,failure,0
30147,28,technician,single,secondary,no,-97,no,no,cellular,28,jul,96,4,-1,0,unknown,0
31788,40,admin.,married,secondary,no,2621,no,yes,cellular,9,jul,607,4,-1,0,unknown,0
87800,30,management,single,tertiary,no,1673,no,no,cellular,4,aug,200,1,-1,0,unknown,0
86570,30,blue-collar,single,secondary,no,332,no,no,cellular,14,jul,465,3,-1,0,unknown,0
22017,32,management,single,tertiary,no,974,yes,no,unknown,3,jun,228,1,-1,0,unknown,0
58208,42,self-employed,married,tertiary,no,21861,no,no,unknown,5,jun,486,2,-1,0,unknown,0
21337,38,entrepreneur,married,tertiary,no,6704,yes,no,unknown,21,may,205,2,-1,0,unknown,0
20939,30,blue-collar,single,secondary,no,0,yes,no,unknown,5,may,5,2,-1,0,unknown,0
30003,39,admin.,single,secondary,no,1965,yes,no,cellular,8,may,247,1,-1,0,unknown,0
83826,58,self-employed,married,tertiary,no,6237,yes,no,cellular,20,nov,88,2,-1,0,unknown,0
76611,41,technician,single,tertiary,no,1646,yes,no,cellular,5,may,258,1,90,7,success,1
37831,48,admin.,married,primary,no,607,no,no,unknown,20,jun,29,2,-1,0,unknown,0
87983,38,technician,married,tertiary,no,206,no,no,cellular,8,apr,350,2,-1,0,unknown,1
54890,48,management,married,tertiary,no,363,no,no,cellular,18,nov,67,1,-1,0,unknown,0
63406,30,services,single,secondary,no,-100,yes,yes,cellular,15,may,292,1,-1,0,unknown,0
64454,30,technician,single,secondary,no,1625,yes,no,cellular,25,jul,90,3,-1,0,unknown,0
36207,47,management,single,tertiary,no,-295,no,yes,cellular,22,jul,333,2,-1,0,unknown,0
74190,46,blue-collar,married,secondary,no,312,yes,no,cellular,14,may,20,2,-1,0,unknown,0
99138,42,blue-collar,married,primary,no,-67,yes,no,unknown,9,may,128,1,-1,0,unknown,0
29450,39,blue-collar,divorced,secondary,no,37,no,yes,unknown,19,jun,248,1,-1,0,unknown,0
80999,45,unemployed,married,secondary,no,56,yes,no,cellular,6,may,195,1,-1,0,unknown,0
18136,59,management,married,tertiary,no,2319,yes,no,unknown,15,may,132,32,-1,0,unknown,0
05682,57,technician,married,secondary,no,458,no,yes,cellular,15,jul,177,3,-1,0,unknown,0
11132,34,blue-collar,married,secondary,no,2137,no,no,unknown,9,may,245,4,-1,0,unknown,0
65469,43,services,married,primary,no,-88,yes,yes,cellular,21,nov,94,2,-1,0,unknown,0
68209,40,management,single,tertiary,no,242,yes,no,unknown,6,may,221,2,-1,0,unknown,0
01923,33,management,single,tertiary,no,1781,no,no,cellular,8,oct,611,2,183,1,success,1
54562,43,self-employed,married,secondary,no,5704,yes,no,cellular,6,aug,139,2,-1,0,unknown,0
49356,34,admin.,divorced,secondary,no,151,yes,no,cellular,12,may,131,1,361,1,other,0
30163,36,technician,divorced,tertiary,no,1174,yes,no,cellular,18,nov,192,2,-1,0,unknown,0
75826,43,technician,divorced,secondary,no,0,no,no,cellular,19,aug,332,3,-1,0,unknown,0
33494,28,services,divorced,secondary,no,6,yes,yes,cellular,5,may,211,2,278,23,other,0
29934,56,services,married,secondary,no,17,no,yes,cellular,25,aug,342,5,-1,0,unknown,0
67960,42,management,single,secondary,no,900,yes,no,unknown,14,sep,6,1,524,7,other,0
96180,48,admin.,married,primary,no,4459,yes,no,cellular,6,aug,536,1,-1,0,unknown,0
12432,54,management,married,secondary,yes,5249,yes,no,cellular,17,nov,108,1,-1,0,unknown,0
87518,44,management,divorced,tertiary,no,3340,no,no,unknown,18,nov,251,1,-1,0,unknown,0
33302,32,blue-collar,married,secondary,no,822,yes,no,cellular,14,may,19,8,366,6,failure,0
26595,43,blue-collar,married,primary,no,-41,no,no,unknown,20,jun,8,3,-1,0,unknown,0
90060,34,blue-collar,single,secondary,no,551,yes,no,cellular,8,may,347,2,-1,0,unknown,0
80602,27,admin.,single,secondary,no,-242,no,yes,cellular,29,jul,20,21,-1,0,unknown,0
42824,41,technician,married,tertiary,no,1517,no,no,cellular,8,aug,193,3,-1,0,unknown,1
51797,54,services,married,secondary,yes,0,yes,no,unknown,6,may,138,3,-1,0,unknown,0
20407,57,self-employed,married,tertiary,yes,-3313,yes,yes,unknown,9,may,153,1,-1,0,unknown,0
84189,57,retired,married,primary,no,903,no,no,unknown,16,jun,141,1,-1,0,unknown,0
70421,35,technician,single,tertiary,no,354,yes,no,cellular,4,aug,146,3,-1,0,unknown,0
84510,25,admin.,single,secondary,no,53,yes,no,cellular,12,may,213,6,-1,0,unknown,0
06612,38,management,married,tertiary,no,1477,no,no,cellular,15,sep,385,3,769,2,failure,1
62780,27,management,single,tertiary,no,1117,yes,no,cellular,7,jul,416,4,-1,0,unknown,0
62879,39,technician,married,secondary,no,61,no,no,cellular,19,aug,339,2,-1,0,unknown,0
08706,45,technician,married,secondary,no,1003,yes,no,unknown,4,jun,71,1,-1,0,unknown,0
61518,46,management,divorced,secondary,no,270,no,no,unknown,12,jun,125,1,-1,0,unknown,0
79380,47,technician,married,unknown,no,751,yes,no,cellular,24,jul,99,1,-1,0,unknown,0
66275,30,technician,married,secondary,no,484,yes,no,unknown,6,may,703,1,-1,0,unknown,1
82611,35,blue-collar,divorced,primary,no,4401,yes,no,cellular,6,may,316,2,279,4,failure,0
51403,36,blue-collar,married,primary,no,1548,yes,yes,cellular,18,may,226,2,-1,0,unknown,0
40707,26,technician,single,tertiary,no,813,yes,no,unknown,29,may,140,3,-1,0,unknown,0
35845,52,management,married,unknown,no,2240,yes,no,unknown,13,may,845,1,-1,0,unknown,1
31307,29,blue-collar,married,unknown,no,356,yes,no,unknown,4,jun,169,2,-1,0,unknown,0
52652,43,technician,single,secondary,no,214,yes,no,cellular,14,may,335,1,-1,0,unknown,0
87904,47,blue-collar,married,primary,no,673,no,yes,cellular,14,aug,106,6,-1,0,unknown,0
72733,57,management,single,unknown,no,5368,yes,no,cellular,21,nov,585,1,-1,0,unknown,0
34056,30,management,married,tertiary,no,1476,yes,yes,unknown,3,jun,199,4,-1,0,unknown,0
15147,53,admin.,married,secondary,no,465,no,yes,unknown,12,may,95,3,-1,0,unknown,0
54567,42,technician,married,secondary,no,-1310,yes,yes,unknown,28,may,162,1,-1,0,unknown,0
15679,48,management,married,tertiary,no,879,no,no,cellular,19,nov,136,3,-1,0,unknown,0
43572,59,housemaid,married,primary,no,352,no,no,telephone,21,jul,132,10,-1,0,unknown,0
26999,35,management,single,tertiary,no,3137,yes,no,unknown,23,may,72,3,-1,0,unknown,0
22714,37,blue-collar,married,primary,no,7,no,no,unknown,6,jun,176,1,-1,0,unknown,0
85639,41,technician,married,secondary,no,1066,no,no,cellular,11,feb,109,3,-1,0,unknown,1
75361,36,entrepreneur,divorced,secondary,no,251,no,no,unknown,17,jun,59,6,-1,0,unknown,0
03015,41,technician,married,secondary,no,128,yes,no,cellular,27,aug,100,2,-1,0,unknown,0
02413,38,unemployed,married,primary,no,447,yes,no,unknown,7,may,365,4,-1,0,unknown,0
09044,37,admin.,married,tertiary,no,3221,no,no,cellular,15,jun,379,2,376,13,other,1
61763,58,retired,married,secondary,no,150,yes,no,unknown,5,jun,420,4,-1,0,unknown,0
99979,35,management,divorced,secondary,no,910,no,no,cellular,29,aug,77,14,-1,0,unknown,0
85198,30,management,single,tertiary,no,1028,no,no,cellular,4,feb,1294,2,-1,0,unknown,1
34161,58,retired,married,primary,no,0,yes,no,unknown,16,jun,204,4,-1,0,unknown,0
28488,33,blue-collar,single,secondary,no,706,yes,no,cellular,7,apr,329,1,322,1,failure,0
58925,44,housemaid,married,primary,no,2388,no,no,cellular,21,nov,570,2,-1,0,unknown,0
13659,55,technician,divorced,tertiary,no,2848,yes,yes,cellular,11,jul,121,2,-1,0,unknown,0
06347,54,retired,married,secondary,no,1371,no,no,telephone,25,jul,1492,2,-1,0,unknown,1
90838,57,retired,married,primary,no,1947,no,no,cellular,3,sep,126,1,185,7,success,0
46299,44,technician,married,tertiary,no,964,no,no,cellular,29,jul,158,2,-1,0,unknown,0
90996,38,admin.,married,secondary,no,532,yes,no,cellular,23,jul,95,1,-1,0,unknown,0
64001,59,retired,divorced,secondary,no,319,no,no,cellular,24,jul,129,1,-1,0,unknown,0
04708,34,technician,single,secondary,no,202,yes,no,cellular,21,aug,114,2,-1,0,unknown,0
85161,49,technician,married,secondary,no,25,yes,yes,cellular,19,aug,51,2,-1,0,unknown,0
52577,36,management,married,tertiary,no,0,yes,no,cellular,21,aug,90,8,-1,0,unknown,0
49238,33,student,divorced,secondary,no,422,no,no,cellular,6,aug,406,3,-1,0,unknown,0
79073,55,technician,divorced,tertiary,no,1402,no,no,cellular,19,aug,187,4,-1,0,unknown,0
56769,41,admin.,married,tertiary,no,1287,no,no,unknown,16,jun,286,1,-1,0,unknown,0
89966,33,admin.,married,secondary,no,0,no,yes,cellular,6,feb,214,5,-1,0,unknown,0
79894,25,unknown,single,secondary,no,3,no,no,cellular,7,jul,136,1,-1,0,unknown,0
61362,24,technician,married,secondary,no,691,yes,no,unknown,19,jun,93,2,-1,0,unknown,0
80753,62,housemaid,married,unknown,no,2021,no,no,telephone,26,feb,361,1,-1,0,unknown,1
89818,33,admin.,married,secondary,no,105,yes,no,unknown,26,may,122,4,-1,0,unknown,0
44397,57,unemployed,married,secondary,no,1681,no,no,cellular,18,nov,226,1,-1,0,unknown,0
28356,47,unemployed,married,tertiary,no,1172,no,yes,cellular,19,nov,86,1,-1,0,unknown,0
48709,37,blue-collar,married,primary,no,223,yes,no,cellular,7,may,569,1,297,3,failure,0
41709,33,technician,single,tertiary,no,3773,no,no,cellular,26,aug,124,4,-1,0,unknown,0
90332,56,services,married,primary,no,486,no,yes,telephone,21,jul,1877,1,-1,0,unknown,1
29437,46,blue-collar,married,primary,no,5393,yes,no,cellular,20,nov,997,2,-1,0,unknown,0
37571,45,management,divorced,tertiary,no,-901,yes,no,unknown,26,may,86,3,-1,0,unknown,0
49718,34,admin.,divorced,secondary,no,479,yes,no,cellular,12,may,515,1,350,5,failure,1
76579,41,management,married,tertiary,no,1468,yes,no,cellular,31,mar,237,3,-1,0,unknown,1
88605,27,management,single,tertiary,no,2802,yes,no,cellular,18,may,84,1,-1,0,unknown,0
33730,51,housemaid,married,primary,no,1521,no,no,unknown,6,jun,24,1,-1,0,unknown,0
41086,56,technician,divorced,secondary,no,1480,yes,yes,cellular,5,feb,576,1,-1,0,unknown,0
84866,43,services,married,secondary,no,3409,yes,no,cellular,13,may,172,1,-1,0,unknown,0
18362,30,services,married,secondary,no,0,yes,no,cellular,21,nov,681,4,-1,0,unknown,1
46631,30,management,married,tertiary,no,805,no,no,cellular,10,aug,134,3,194,1,failure,0
82681,33,management,married,tertiary,no,643,no,no,cellular,2,aug,203,3,94,1,other,0
58298,27,self-employed,single,tertiary,no,4574,no,no,cellular,12,aug,187,2,-1,0,unknown,0
45505,34,admin.,married,secondary,no,3814,yes,no,cellular,11,jul,286,2,-1,0,unknown,0
79221,34,management,married,tertiary,no,39,no,no,cellular,13,aug,160,1,-1,0,unknown,0
21870,45,self-employed,married,tertiary,no,582,no,no,cellular,17,nov,148,1,-1,0,unknown,0
78349,35,admin.,married,secondary,no,1254,yes,yes,cellular,1,jul,132,2,-1,0,unknown,0
68161,60,blue-collar,married,primary,no,864,no,no,telephone,22,aug,67,4,-1,0,unknown,0
38452,32,blue-collar,single,secondary,no,782,yes,no,cellular,17,apr,517,1,-1,0,unknown,0
80914,43,management,married,tertiary,yes,-3372,yes,no,unknown,29,may,386,2,-1,0,unknown,0
42733,24,admin.,single,tertiary,no,1141,yes,no,unknown,23,may,230,1,-1,0,unknown,0
71563,28,blue-collar,married,primary,no,507,yes,no,unknown,16,may,359,1,-1,0,unknown,0
34517,44,admin.,single,secondary,no,-101,yes,no,cellular,10,jul,99,1,-1,0,unknown,0
76607,39,technician,single,secondary,no,-168,no,no,cellular,4,feb,7,5,-1,0,unknown,0
66350,48,services,single,primary,no,204,yes,no,cellular,22,jul,134,1,-1,0,unknown,0
41644,53,unemployed,divorced,secondary,no,587,no,no,cellular,19,nov,561,1,-1,0,unknown,1
93762,53,technician,married,secondary,no,10185,no,no,cellular,23,mar,115,1,-1,0,unknown,1
28989,37,blue-collar,married,primary,no,61,yes,no,cellular,16,jul,156,3,-1,0,unknown,0
11709,35,technician,single,tertiary,no,303,no,no,cellular,13,aug,713,2,-1,0,unknown,0
93475,39,technician,married,tertiary,no,14,no,no,cellular,28,jan,114,2,-1,0,unknown,0
66124,31,blue-collar,single,secondary,no,2093,no,no,cellular,7,jul,103,1,-1,0,unknown,0
11187,56,retired,divorced,secondary,no,212,no,yes,telephone,17,jul,27,1,-1,0,unknown,0
76720,40,management,married,tertiary,no,12212,no,no,cellular,19,nov,100,3,-1,0,unknown,0
85941,25,services,single,secondary,no,628,no,no,cellular,8,jul,266,1,-1,0,unknown,0
07241,71,housemaid,married,primary,no,227,no,no,cellular,8,apr,74,1,-1,0,unknown,0
40204,36,entrepreneur,married,tertiary,no,2700,no,no,cellular,4,feb,99,3,-1,0,unknown,0
10812,52,self-employed,married,tertiary,no,5350,yes,yes,cellular,18,nov,68,2,110,4,success,0
03940,30,management,single,secondary,no,24,no,no,cellular,12,aug,29,4,-1,0,unknown,0
55699,54,unknown,married,unknown,no,895,no,no,cellular,7,oct,335,1,-1,0,unknown,1
38484,33,management,divorced,tertiary,no,-255,yes,yes,cellular,11,may,82,9,306,1,other,0
00034,35,services,divorced,secondary,no,-504,no,no,cellular,10,jul,228,1,-1,0,unknown,0
87197,42,management,married,tertiary,no,484,yes,no,cellular,11,jul,144,2,-1,0,unknown,0
75964,41,blue-collar,married,primary,no,449,yes,no,cellular,20,apr,10,6,-1,0,unknown,0
32206,24,management,single,tertiary,no,1085,no,yes,cellular,7,may,95,6,-1,0,unknown,0
74594,53,management,divorced,secondary,no,519,yes,no,cellular,5,aug,126,1,-1,0,unknown,0
62153,23,blue-collar,single,primary,no,3198,yes,no,cellular,15,may,224,1,352,2,failure,0
08934,35,services,married,secondary,no,372,yes,no,cellular,11,jul,230,1,-1,0,unknown,0
43646,36,management,divorced,secondary,no,1655,yes,no,cellular,18,nov,155,2,-1,0,unknown,0
11575,28,blue-collar,married,secondary,no,1072,yes,no,cellular,18,may,630,2,356,4,other,0
24386,31,management,married,tertiary,no,-6,no,no,cellular,28,aug,198,6,-1,0,unknown,0
89997,34,technician,single,secondary,no,486,yes,no,cellular,16,apr,204,1,328,2,failure,0
45181,68,retired,married,secondary,no,20723,yes,no,cellular,28,apr,318,2,-1,0,unknown,0
71416,32,admin.,married,secondary,no,1785,yes,no,cellular,18,nov,51,2,154,6,other,0
39754,43,technician,married,secondary,no,-1701,yes,no,unknown,26,may,285,1,-1,0,unknown,0
10189,58,admin.,married,secondary,no,310,yes,yes,cellular,21,apr,75,1,-1,0,unknown,0
84479,30,technician,single,tertiary,no,60,yes,yes,unknown,7,may,306,5,-1,0,unknown,0
85368,34,services,married,secondary,no,254,yes,no,cellular,28,jul,276,2,-1,0,unknown,0
81660,30,blue-collar,married,secondary,no,1445,yes,no,unknown,20,may,140,1,-1,0,unknown,0
47067,51,services,married,secondary,no,121,yes,no,cellular,10,jul,122,1,-1,0,unknown,0
75985,38,blue-collar,single,secondary,no,577,yes,no,unknown,2,jun,50,2,-1,0,unknown,0
76901,31,management,single,tertiary,no,78,yes,no,cellular,22,jul,369,2,-1,0,unknown,0
17456,35,management,married,tertiary,no,0,yes,no,cellular,11,feb,391,2,92,5,success,1
95271,38,technician,single,secondary,no,275,yes,no,cellular,28,jan,52,1,-1,0,unknown,0
83786,34,technician,single,secondary,no,391,no,no,cellular,27,aug,214,8,-1,0,unknown,0
25446,60,technician,married,tertiary,no,6573,yes,no,cellular,11,aug,75,1,274,1,failure,0
73055,54,management,divorced,tertiary,no,12018,yes,no,cellular,21,dec,267,2,-1,0,unknown,1
66150,36,management,married,tertiary,no,27359,yes,no,unknown,3,jun,71,2,-1,0,unknown,0
19169,38,management,married,tertiary,no,1187,yes,yes,cellular,5,jun,76,2,123,1,failure,0
40698,55,admin.,married,unknown,no,2038,no,no,cellular,9,apr,394,1,-1,0,unknown,1
38175,33,management,married,unknown,no,18347,yes,no,unknown,23,may,415,1,-1,0,unknown,0
59421,36,management,married,tertiary,no,171,no,no,cellular,12,aug,92,2,-1,0,unknown,0
06460,70,retired,married,unknown,no,4290,no,no,telephone,11,aug,172,2,-1,0,unknown,0
47472,35,blue-collar,married,secondary,no,1287,yes,no,cellular,14,jul,330,2,-1,0,unknown,0
99393,36,self-employed,single,tertiary,no,1923,no,no,unknown,19,jun,219,1,-1,0,unknown,0
97694,24,services,single,secondary,no,638,yes,yes,cellular,7,may,792,3,-1,0,unknown,1
72481,32,admin.,single,secondary,no,8626,no,no,cellular,7,dec,200,1,196,2,failure,0
54803,38,management,married,tertiary,no,93,yes,no,cellular,25,may,74,1,272,4,failure,0
15860,53,admin.,divorced,secondary,no,592,yes,no,unknown,13,may,151,1,-1,0,unknown,0
03077,59,blue-collar,married,secondary,no,16869,no,no,cellular,19,nov,107,1,-1,0,unknown,0
20421,41,management,divorced,tertiary,no,-78,yes,no,cellular,3,feb,69,4,252,4,failure,0
07541,55,retired,divorced,primary,no,1174,yes,no,cellular,18,nov,245,1,-1,0,unknown,0
92848,31,blue-collar,married,primary,no,1654,yes,no,cellular,18,may,288,1,-1,0,unknown,0
43456,31,technician,married,tertiary,no,1410,yes,no,unknown,21,may,42,1,-1,0,unknown,0
52850,47,self-employed,married,tertiary,no,917,no,no,cellular,6,feb,518,3,212,5,failure,0
82025,32,blue-collar,divorced,secondary,no,658,no,no,cellular,20,nov,173,2,-1,0,unknown,0
49829,66,retired,married,secondary,no,3473,no,no,cellular,14,apr,441,2,-1,0,unknown,0
03607,32,management,single,tertiary,no,4262,yes,no,cellular,19,nov,361,1,-1,0,unknown,0
98911,43,unemployed,single,unknown,no,3274,yes,no,cellular,22,may,680,1,95,1,failure,0
80836,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,74,2,-1,0,unknown,0
83803,46,blue-collar,married,secondary,no,2121,yes,no,unknown,14,may,160,1,-1,0,unknown,0
74216,51,technician,divorced,secondary,no,468,yes,no,unknown,30,may,475,4,-1,0,unknown,0
86117,52,services,divorced,primary,no,-644,no,no,cellular,18,aug,119,3,-1,0,unknown,0
